"subjects","group_assignment","age","declared_partisanship","week","memes_seen","preexperiment_polarization","experiment_polarization","postexperiment_polarization"
24,0,24,-1,15,0.620274062268436,NA,0.201243622321636,NA
24,0,24,-1,16,NA,NA,NA,0.081599938403815
24,0,24,-1,17,NA,NA,NA,0.362127858959138
24,0,24,-1,18,NA,NA,NA,0.206297036167234
24,0,24,-1,19,NA,NA,NA,0.248014859855175
25,0,20,-1,1,NA,0.318193803634495,NA,NA
25,0,20,-1,2,NA,0.306689433380961,NA,NA
25,0,20,-1,3,NA,0.36228922503069,NA,NA
25,0,20,-1,4,0.949838455533609,NA,0.336169998347759,NA
25,0,20,-1,5,0.595394070143811,NA,0.177872675284743,NA
25,0,20,-1,6,0.696548810810782,NA,0.200021419674158,NA
25,0,20,-1,7,0.579283917672001,NA,0.0662365418858826,NA
25,0,20,-1,8,0.77266438154038,NA,0.346446565538645,NA
25,0,20,-1,9,0.694116841652431,NA,0.308469821326435,NA
25,0,20,-1,10,0.760282087605447,NA,0.25854485956952,NA
25,0,20,-1,11,0.701818845700473,NA,0.221938639692962,NA
25,0,20,-1,12,0.800072469515726,NA,0.0053260263055563,NA
25,0,20,-1,13,0.664250986184925,NA,0.0512897967360914,NA
25,0,20,-1,14,0.55248593352735,NA,0.101167921070009,NA
25,0,20,-1,15,0.941098485374823,NA,0.278742036689073,NA
25,0,20,-1,16,NA,NA,NA,0.326950103230774
25,0,20,-1,17,NA,NA,NA,0.0501097437925637
25,0,20,-1,18,NA,NA,NA,0.250052527710795
25,0,20,-1,19,NA,NA,NA,0.173290522303432
26,0,24,1,1,NA,0.105575758032501,NA,NA
26,0,24,1,2,NA,0.116982911713421,NA,NA
26,0,24,1,3,NA,0.229975656978786,NA,NA
26,0,24,1,4,0.905439108493738,NA,0.232451795041561,NA
26,0,24,1,5,0.72966206271667,NA,0.14461393719539,NA
26,0,24,1,6,0.792038231040351,NA,0.35841965302825,NA
26,0,24,1,7,0.698043468175456,NA,0.320149184856564,NA
26,0,24,1,8,0.66508822736796,NA,0.116895113419741,NA
26,0,24,1,9,0.579506666981615,NA,0.265271645318717,NA
26,0,24,1,10,0.528597017051652,NA,0.242437497153878,NA
26,0,24,1,11,0.964401847799309,NA,0.313406059704721,NA
26,0,24,1,12,0.66712069651112,NA,0.34668385181576,NA
26,0,24,1,13,0.806178367347457,NA,0.187632172834128,NA
26,0,24,1,14,0.766703606583178,NA,0.23797747483477,NA
26,0,24,1,15,0.785555008566007,NA,0.0788420607335866,NA
26,0,24,1,16,NA,NA,NA,0.175529915839434
26,0,24,1,17,NA,NA,NA,0.133609010279179
26,0,24,1,18,NA,NA,NA,0.344870557077229
26,0,24,1,19,NA,NA,NA,0.262763714324683
27,0,21,-1,1,NA,0.128035453986377,NA,NA
27,0,21,-1,2,NA,0.253458458464593,NA,NA
27,0,21,-1,3,NA,0.0985925753600895,NA,NA
27,0,21,-1,4,0.689310076879337,NA,0.268128523416817,NA
27,0,21,-1,5,0.507127386750653,NA,0.0144448319450021,NA
27,0,21,-1,6,0.972211292246357,NA,0.0566464018076658,NA
27,0,21,-1,7,0.849912927020341,NA,0.108535919524729,NA
27,0,21,-1,8,0.861439447384328,NA,0.20588036198169,NA
27,0,21,-1,9,0.594291454646736,NA,0.378764401189983,NA
27,0,21,-1,10,0.704592615598813,NA,0.331463094055653,NA
27,0,21,-1,11,0.59027484478429,NA,0.387578995525837,NA
27,0,21,-1,12,0.675525754573755,NA,0.0517664601095021,NA
27,0,21,-1,13,0.575145269860514,NA,0.0670995390973985,NA
27,0,21,-1,14,0.961629142169841,NA,0.300785338226706,NA
27,0,21,-1,15,0.562490633339621,NA,0.175699150934815,NA
27,0,21,-1,16,NA,NA,NA,0.253621885646135
27,0,21,-1,17,NA,NA,NA,0.0444011405110359
27,0,21,-1,18,NA,NA,NA,0.185157653409988
27,0,21,-1,19,NA,NA,NA,0.293017654959112
28,0,25,1,1,NA,0.0415901659987867,NA,NA
28,0,25,1,2,NA,0.0475467615760863,NA,NA
28,0,25,1,3,NA,0.0923931096680462,NA,NA
28,0,25,1,4,0.817414290970191,NA,0.0993132174015045,NA
28,0,25,1,5,0.806328721693717,NA,0.0686483612284064,NA
28,0,25,1,6,0.572688519139774,NA,0.0780884389765561,NA
28,0,25,1,7,0.886807838571258,NA,0.0803273443132639,NA
28,0,25,1,8,0.596582677448168,NA,0.306836068537086,NA
28,0,25,1,9,0.893583768396638,NA,0.186070458032191,NA
28,0,25,1,10,0.862811993574724,NA,0.283861331827939,NA
28,0,25,1,11,0.960217050393112,NA,0.359324399009347,NA
28,0,25,1,12,0.950577336829156,NA,0.384526047762483,NA
28,0,25,1,13,0.929118531406857,NA,0.212937993556261,NA
28,0,25,1,14,0.844776689424179,NA,0.140403559058905,NA
28,0,25,1,15,0.881118750199676,NA,0.312801520898938,NA
28,0,25,1,16,NA,NA,NA,0.185139678046107
28,0,25,1,17,NA,NA,NA,0.0886664305813611
28,0,25,1,18,NA,NA,NA,0.184050229750574
28,0,25,1,19,NA,NA,NA,0.143938069231808
29,0,22,1,1,NA,0.340256058890373,NA,NA
29,0,22,1,2,NA,0.293778847530484,NA,NA
29,0,22,1,3,NA,0.0566092398948967,NA,NA
29,0,22,1,4,0.866874319966882,NA,0.0138092316687107,NA
29,0,22,1,5,0.56039719004184,NA,0.153038929123431,NA
29,0,22,1,6,0.886633406276815,NA,0.0968084782361984,NA
29,0,22,1,7,0.58608023438137,NA,0.0373897024430335,NA
29,0,22,1,8,0.979577849619091,NA,0.368464493658394,NA
29,0,22,1,9,0.842480201274157,NA,0.346503666322678,NA
29,0,22,1,10,0.538417531410232,NA,0.186568533536047,NA
29,0,22,1,11,0.783405440161005,NA,0.16158792572096,NA
29,0,22,1,12,0.55017758521717,NA,0.266621543467045,NA
29,0,22,1,13,0.928981692995876,NA,0.258884681947529,NA
29,0,22,1,14,0.536220634821802,NA,0.23066223366186,NA
29,0,22,1,15,0.810288825305179,NA,0.164749045856297,NA
29,0,22,1,16,NA,NA,NA,0.320309764146805
29,0,22,1,17,NA,NA,NA,0.31200903756544
29,0,22,1,18,NA,NA,NA,0.398600846435875
29,0,22,1,19,NA,NA,NA,0.239628017507494
30,0,23,1,1,NA,0.0343540359288454,NA,NA
30,0,23,1,2,NA,0.260625990480185,NA,NA
30,0,23,1,3,NA,0.0312100662849844,NA,NA
30,0,23,1,4,0.646379379671998,NA,0.387728444859386,NA
30,0,23,1,5,0.977592336013913,NA,0.127300927974284,NA
30,0,23,1,6,0.743560451199301,NA,0.346105313953012,NA
30,0,23,1,7,0.668296858901158,NA,0.267654419504106,NA
30,0,23,1,8,0.58898196357768,NA,0.317847564164549,NA
30,0,23,1,9,0.75778181978967,NA,0.390510433167219,NA
30,0,23,1,10,0.796617950545624,NA,0.113845810480416,NA
30,0,23,1,11,0.646856066887267,NA,0.357367789745331,NA
30,0,23,1,12,0.577984198811464,NA,0.252878317143768,NA
30,0,23,1,13,0.696911170962267,NA,0.216929494868964,NA
30,0,23,1,14,0.598833867814392,NA,0.223366286233068,NA
30,0,23,1,15,0.887716467957944,NA,0.299121022224426,NA
30,0,23,1,16,NA,NA,NA,0.245514644030482
30,0,23,1,17,NA,NA,NA,0.349656690564007
30,0,23,1,18,NA,NA,NA,0.097995425388217
30,0,23,1,19,NA,NA,NA,0.374830776266754
31,0,25,-1,1,NA,0.126803599111736,NA,NA
31,0,25,-1,2,NA,0.029282046854496,NA,NA
31,0,25,-1,3,NA,0.0884736990556121,NA,NA
31,0,25,-1,4,0.864868530770764,NA,0.266632089018822,NA
31,0,25,-1,5,0.693288054666482,NA,0.0626263959333301,NA
31,0,25,-1,6,0.579161738278344,NA,0.333475915808231,NA
31,0,25,-1,7,0.756573870196007,NA,0.300963773019612,NA
31,0,25,-1,8,0.760514209512621,NA,0.107480977661908,NA
31,0,25,-1,9,0.735726645449176,NA,0.254715534485877,NA
31,0,25,-1,10,0.790897867991589,NA,0.35595924993977,NA
31,0,25,-1,11,0.628905799239874,NA,0.110310365073383,NA
31,0,25,-1,12,0.908688645460643,NA,0.179026159178466,NA
31,0,25,-1,13,0.891772286850028,NA,0.202432308718562,NA
31,0,25,-1,14,0.65015094273258,NA,0.0500818880274892,NA
31,0,25,-1,15,0.543243558029644,NA,0.0839145880192518,NA
31,0,25,-1,16,NA,NA,NA,0.176482963562012
31,0,25,-1,17,NA,NA,NA,0.113522613421082
31,0,25,-1,18,NA,NA,NA,0.275378348119557
31,0,25,-1,19,NA,NA,NA,0.201814235653728
32,0,24,0,1,NA,0.218341688159853,NA,NA
32,0,24,0,2,NA,0.191996877361089,NA,NA
32,0,24,0,3,NA,0.325014572683722,NA,NA
32,0,24,0,4,0.702656052191742,NA,0.279449644125998,NA
32,0,24,0,5,0.781900825328194,NA,0.0989362444728613,NA
32,0,24,0,6,0.730021709459834,NA,0.0677376669831574,NA
32,0,24,0,7,0.939313830342144,NA,0.0637569234706461,NA
32,0,24,0,8,0.812840640777722,NA,0.202124769147486,NA
32,0,24,0,9,0.774840819300152,NA,0.254590595979244,NA
32,0,24,0,10,0.538476997404359,NA,0.317823292687535,NA
32,0,24,0,11,0.996167946839705,NA,0.0542256228625774,NA
32,0,24,0,12,0.571422289824113,NA,0.117716047074646,NA
32,0,24,0,13,0.848384880577214,NA,0.351206361223012,NA
32,0,24,0,14,0.8411210316699,NA,0.34524397617206,NA
32,0,24,0,15,0.690427171066403,NA,0.0986967748962343,NA
32,0,24,0,16,NA,NA,NA,0.340830583218485
32,0,24,0,17,NA,NA,NA,0.179032258875668
32,0,24,0,18,NA,NA,NA,0.0720371512696147
32,0,24,0,19,NA,NA,NA,0.287171948235482
33,0,23,1,1,NA,0.358182409312576,NA,NA
33,0,23,1,2,NA,0.313028540089726,NA,NA
33,0,23,1,3,NA,0.254275637771934,NA,NA
33,0,23,1,4,0.671795796602964,NA,0.374595066066831,NA
33,0,23,1,5,0.826533659361303,NA,0.0835228403098881,NA
33,0,23,1,6,0.83926767995581,NA,0.147627492249012,NA
33,0,23,1,7,0.700152910896577,NA,0.217039336636662,NA
33,0,23,1,8,0.783244439284317,NA,0.0488437131047249,NA
33,0,23,1,9,0.751906160498038,NA,0.182410553656518,NA
33,0,23,1,10,0.941547318827361,NA,0.292553207371384,NA
33,0,23,1,11,0.939709744183347,NA,0.144844824634492,NA
33,0,23,1,12,0.949061404098757,NA,0.322788379434496,NA
33,0,23,1,13,0.949579038657248,NA,0.100899127777666,NA
33,0,23,1,14,0.99319090473,NA,0.370758867077529,NA
33,0,23,1,15,0.59796463989187,NA,0.394906941149384,NA
33,0,23,1,16,NA,NA,NA,0.0247962054796517
33,0,23,1,17,NA,NA,NA,0.340242344420403
33,0,23,1,18,NA,NA,NA,0.253700206242502
33,0,23,1,19,NA,NA,NA,0.122371903713793
34,0,23,1,1,NA,0.309262110292912,NA,NA
34,0,23,1,2,NA,0.178972905501723,NA,NA
34,0,23,1,3,NA,0.242274884227663,NA,NA
34,0,23,1,4,0.866521799121983,NA,0.288931437861174,NA
34,0,23,1,5,0.666964508593082,NA,0.349877894762903,NA
34,0,23,1,6,0.7635495334398,NA,0.000898056291043758,NA
34,0,23,1,7,0.725612181005999,NA,0.182216991763562,NA
34,0,23,1,8,0.695053672767244,NA,0.330813722498715,NA
34,0,23,1,9,0.752523763221689,NA,0.335617658868432,NA
34,0,23,1,10,0.739121915539727,NA,0.213677293993533,NA
34,0,23,1,11,0.575070372782648,NA,0.342811296135187,NA
34,0,23,1,12,0.643063383176923,NA,0.338503534439951,NA
34,0,23,1,13,0.500586010981351,NA,0.300435602199286,NA
34,0,23,1,14,0.719725659699179,NA,0.287728213239461,NA
34,0,23,1,15,0.799715707311407,NA,0.357861547637731,NA
34,0,23,1,16,NA,NA,NA,0.333050359785557
34,0,23,1,17,NA,NA,NA,0.0303057969547808
34,0,23,1,18,NA,NA,NA,0.113904248829931
34,0,23,1,19,NA,NA,NA,0.294222287740558
35,0,21,1,1,NA,0.132836955692619,NA,NA
35,0,21,1,2,NA,0.115417029801756,NA,NA
35,0,21,1,3,NA,0.187859850283712,NA,NA
35,0,21,1,4,0.614509441889822,NA,0.324139890167862,NA
35,0,21,1,5,0.748290572082624,NA,0.0879648398607969,NA
35,0,21,1,6,0.684266537777148,NA,0.156957817077637,NA
35,0,21,1,7,0.879503882257268,NA,0.111959288921207,NA
35,0,21,1,8,0.631868095952086,NA,0.0210079277865589,NA
35,0,21,1,9,0.902925571775995,NA,0.257180017419159,NA
35,0,21,1,10,0.702992924489081,NA,0.203454852849245,NA
35,0,21,1,11,0.913459109491669,NA,0.0185085681267083,NA
35,0,21,1,12,0.518961356487125,NA,0.208190087601542,NA
35,0,21,1,13,0.806256956188008,NA,0.314739512465894,NA
35,0,21,1,14,0.857318449532613,NA,0.173608104139566,NA
35,0,21,1,15,0.919064520276152,NA,0.337692088168114,NA
35,0,21,1,16,NA,NA,NA,0.190178285352886
35,0,21,1,17,NA,NA,NA,0.330650400184095
35,0,21,1,18,NA,NA,NA,0.286279627121985
35,0,21,1,19,NA,NA,NA,0.362994863558561
36,0,22,-1,1,NA,0.315907481685281,NA,NA
36,0,22,-1,2,NA,0.140086685679853,NA,NA
36,0,22,-1,3,NA,0.139251192752272,NA,NA
36,0,22,-1,4,0.583201335393824,NA,0.237070098519325,NA
36,0,22,-1,5,0.527504420373589,NA,0.125627495720983,NA
36,0,22,-1,6,0.566199884866364,NA,0.310353796649724,NA
36,0,22,-1,7,0.995427804533392,NA,0.359213521145284,NA
36,0,22,-1,8,0.98105452908203,NA,0.328112617786974,NA
36,0,22,-1,9,0.676106867031194,NA,0.271508437767625,NA
36,0,22,-1,10,0.674574676551856,NA,0.386300259362906,NA
36,0,22,-1,11,0.975780861452222,NA,0.0952377699315548,NA
36,0,22,-1,12,0.628302623634227,NA,0.0223159250803292,NA
36,0,22,-1,13,0.558852967922576,NA,0.0958048681728542,NA
36,0,22,-1,14,0.787562439450994,NA,0.0217854966409504,NA
36,0,22,-1,15,0.849830542923883,NA,0.314033595472574,NA
36,0,22,-1,16,NA,NA,NA,0.0266670346260071
36,0,22,-1,17,NA,NA,NA,0.334170050732791
36,0,22,-1,18,NA,NA,NA,0.138426675740629
36,0,22,-1,19,NA,NA,NA,0.193271771539003
37,0,19,-1,1,NA,0.291580293048173,NA,NA
37,0,19,-1,2,NA,0.125597089063376,NA,NA
37,0,19,-1,3,NA,0.320381848327816,NA,NA
37,0,19,-1,4,0.530391052481718,NA,0.187578201293945,NA
37,0,19,-1,5,0.778856630902737,NA,0.321325391810387,NA
37,0,19,-1,6,0.641743415151723,NA,0.283124710991979,NA
37,0,19,-1,7,0.527563318610191,NA,0.0164908730424941,NA
37,0,19,-1,8,0.756932730204426,NA,0.142202373035252,NA
37,0,19,-1,9,0.54903758619912,NA,0.211180988978595,NA
37,0,19,-1,10,0.866400988772511,NA,0.139000565186143,NA
37,0,19,-1,11,0.951018474763259,NA,0.3147127578035,NA
37,0,19,-1,12,0.987513814470731,NA,0.234921644814312,NA
37,0,19,-1,13,0.693614827352576,NA,0.105590782687068,NA
37,0,19,-1,14,0.768873592140153,NA,0.327985054906458,NA
37,0,19,-1,15,0.755660944501869,NA,0.258422574214637,NA
37,0,19,-1,16,NA,NA,NA,0.133136407937855
37,0,19,-1,17,NA,NA,NA,0.33849014705047
37,0,19,-1,18,NA,NA,NA,0.377835508529097
37,0,19,-1,19,NA,NA,NA,0.35916099678725
38,0,20,-1,1,NA,0.198190419469029,NA,NA
38,0,20,-1,2,NA,0.212603719253093,NA,NA
38,0,20,-1,3,NA,0.378285091836005,NA,NA
38,0,20,-1,4,0.613875262788497,NA,0.322712376527488,NA
38,0,20,-1,5,0.874348145793192,NA,0.336595663893968,NA
38,0,20,-1,6,0.641018573543988,NA,0.231626763660461,NA
38,0,20,-1,7,0.704199178144336,NA,0.397757862042636,NA
38,0,20,-1,8,0.522721627727151,NA,0.0308044405654073,NA
38,0,20,-1,9,0.6962973481277,NA,0.101136657223105,NA
38,0,20,-1,10,0.683697172557004,NA,0.146485265623778,NA
38,0,20,-1,11,0.694555209367536,NA,0.361050244048238,NA
38,0,20,-1,12,0.922990720719099,NA,0.286091457959265,NA
38,0,20,-1,13,0.627013092744164,NA,0.106474664900452,NA
38,0,20,-1,14,0.946938841603696,NA,0.301602354086936,NA
38,0,20,-1,15,0.674424707656726,NA,0.387814848311245,NA
38,0,20,-1,16,NA,NA,NA,0.268450368475169
38,0,20,-1,17,NA,NA,NA,0.140980758331716
38,0,20,-1,18,NA,NA,NA,0.188163445051759
38,0,20,-1,19,NA,NA,NA,0.18295422103256
39,0,20,1,1,NA,0.312063872907311,NA,NA
39,0,20,1,2,NA,0.103974782023579,NA,NA
39,0,20,1,3,NA,0.0999260740354657,NA,NA
39,0,20,1,4,0.881715520750731,NA,0.123735839314759,NA
39,0,20,1,5,0.537901838077232,NA,0.338962000980973,NA
39,0,20,1,6,0.93098615098279,NA,0.398957488313317,NA
39,0,20,1,7,0.820482608163729,NA,0.111978470068425,NA
39,0,20,1,8,0.630198633763939,NA,0.391289953980595,NA
39,0,20,1,9,0.988015242852271,NA,0.390895821340382,NA
39,0,20,1,10,0.627868417766877,NA,0.28281071241945,NA
39,0,20,1,11,0.685083259828389,NA,0.0312289204448462,NA
39,0,20,1,12,0.793406624929048,NA,0.385756837110966,NA
39,0,20,1,13,0.507843305706047,NA,0.0483759601600468,NA
39,0,20,1,14,0.677044607582502,NA,0.315869253408164,NA
39,0,20,1,15,0.879125404404476,NA,0.34693456729874,NA
39,0,20,1,16,NA,NA,NA,0.11775761730969
39,0,20,1,17,NA,NA,NA,0.0903288927860558
39,0,20,1,18,NA,NA,NA,0.107392750680447
39,0,20,1,19,NA,NA,NA,0.269823329523206
40,0,24,1,1,NA,0.277204357367009,NA,NA
40,0,24,1,2,NA,0.328864296060056,NA,NA
40,0,24,1,3,NA,0.166795440390706,NA,NA
40,0,24,1,4,0.812486888375133,NA,0.328197117801756,NA
40,0,24,1,5,0.957338325562887,NA,0.262407670728862,NA
40,0,24,1,6,0.963307540398091,NA,0.00756981428712606,NA
40,0,24,1,7,0.920104151009582,NA,0.249481947068125,NA
40,0,24,1,8,0.738901537726633,NA,0.107885316479951,NA
40,0,24,1,9,0.568642966798507,NA,0.214371253736317,NA
40,0,24,1,10,0.983808576245792,NA,0.364665457420051,NA
40,0,24,1,11,0.610134962829761,NA,0.233922295458615,NA
40,0,24,1,12,0.642401863820851,NA,0.173309406451881,NA
40,0,24,1,13,0.500911386799999,NA,0.168777981027961,NA
40,0,24,1,14,0.912977125495672,NA,0.063495375122875,NA
40,0,24,1,15,0.789759965380654,NA,0.0503801410086453,NA
40,0,24,1,16,NA,NA,NA,0.345137696620077
40,0,24,1,17,NA,NA,NA,0.349310583341867
40,0,24,1,18,NA,NA,NA,0.228447268344462
40,0,24,1,19,NA,NA,NA,0.189909079112113
41,0,25,0,1,NA,0.131107459310442,NA,NA
41,0,25,0,2,NA,0.139662102237344,NA,NA
41,0,25,0,3,NA,0.213510921876878,NA,NA
41,0,25,0,4,0.943668650230393,NA,0.0255971229635179,NA
41,0,25,0,5,0.672879814519547,NA,0.221259761415422,NA
41,0,25,0,6,0.524635221692733,NA,0.211435118597001,NA
41,0,25,0,7,0.649219416896813,NA,0.39429591121152,NA
41,0,25,0,8,0.879473280161619,NA,0.200266180373728,NA
41,0,25,0,9,0.717023373348638,NA,0.339364128001034,NA
41,0,25,0,10,0.965372839476913,NA,0.148149204067886,NA
41,0,25,0,11,0.671021577087231,NA,0.368941711634398,NA
41,0,25,0,12,0.931488746427931,NA,0.172725391387939,NA
41,0,25,0,13,0.667268812190741,NA,0.00893441261723638,NA
41,0,25,0,14,0.852894015260972,NA,0.0835217598825693,NA
41,0,25,0,15,0.656621808419004,NA,0.250171787943691,NA
41,0,25,0,16,NA,NA,NA,0.0949223297648132
41,0,25,0,17,NA,NA,NA,0.387707435991615
41,0,25,0,18,NA,NA,NA,0.387012398894876
41,0,25,0,19,NA,NA,NA,0.326530486531556
42,0,23,1,1,NA,0.194047774653882,NA,NA
42,0,23,1,2,NA,0.0857547559775412,NA,NA
42,0,23,1,3,NA,0.0378061357885599,NA,NA
42,0,23,1,4,0.552870157640427,NA,0.277768025267869,NA
42,0,23,1,5,0.996546109439805,NA,0.338802120368928,NA
42,0,23,1,6,0.950031277257949,NA,0.00152058601379395,NA
42,0,23,1,7,0.597458669682965,NA,0.225878678262234,NA
42,0,23,1,8,0.569675076869316,NA,0.0183576137758791,NA
42,0,23,1,9,0.674639908713289,NA,0.0353324439376593,NA
42,0,23,1,10,0.934251120546833,NA,0.383501542266458,NA
42,0,23,1,11,0.90644895657897,NA,0.0799585700966418,NA
42,0,23,1,12,0.866486602579243,NA,0.195385323371738,NA
42,0,23,1,13,0.560077089467086,NA,0.20488295732066,NA
42,0,23,1,14,0.88651312130969,NA,0.26956573119387,NA
42,0,23,1,15,0.865901340614073,NA,0.252201084606349,NA
42,0,23,1,16,NA,NA,NA,0.119065800122917
42,0,23,1,17,NA,NA,NA,0.12753390064463
42,0,23,1,18,NA,NA,NA,0.26863932274282
42,0,23,1,19,NA,NA,NA,0.0846081149764359
43,0,19,-1,1,NA,0.11341453678906,NA,NA
43,0,19,-1,2,NA,0.0932083356194198,NA,NA
43,0,19,-1,3,NA,0.376040160190314,NA,NA
43,0,19,-1,4,0.567041769856587,NA,0.03864456564188,NA
43,0,19,-1,5,0.521982578211464,NA,0.128306876122952,NA
43,0,19,-1,6,0.935085303033702,NA,0.175222485326231,NA
43,0,19,-1,7,0.89130957913585,NA,0.036827367823571,NA
43,0,19,-1,8,0.714644772349857,NA,0.0178483117371798,NA
43,0,19,-1,9,0.875240940484218,NA,0.203877261467278,NA
43,0,19,-1,10,0.86419021198526,NA,0.261784264445305,NA
43,0,19,-1,11,0.768122796784155,NA,0.0350095610134304,NA
43,0,19,-1,12,0.61602205329109,NA,0.0112819989211857,NA
43,0,19,-1,13,0.842792022856884,NA,0.381912630144507,NA
43,0,19,-1,14,0.786315688164905,NA,0.279524285532534,NA
43,0,19,-1,15,0.732405156013556,NA,0.265476201288402,NA
43,0,19,-1,16,NA,NA,NA,0.395294455159456
43,0,19,-1,17,NA,NA,NA,0.10060581099242
43,0,19,-1,18,NA,NA,NA,0.0477436538785696
43,0,19,-1,19,NA,NA,NA,0.352544256672263
44,0,24,1,1,NA,0.0124435943551362,NA,NA
44,0,24,1,2,NA,0.144344757031649,NA,NA
44,0,24,1,3,NA,0.0393423544242978,NA,NA
44,0,24,1,4,0.500109518296085,NA,0.322810659836978,NA
44,0,24,1,5,0.874742475803941,NA,0.320314239431173,NA
44,0,24,1,6,0.805058640777133,NA,0.196861806884408,NA
44,0,24,1,7,0.577734419377521,NA,0.0874022365547717,NA
44,0,24,1,8,0.758497866685502,NA,0.195791940018535,NA
44,0,24,1,9,0.71974755031988,NA,0.273345667030662,NA
44,0,24,1,10,0.987063329201192,NA,0.0820367666892707,NA
44,0,24,1,11,0.755788581911474,NA,0.133990006800741,NA
44,0,24,1,12,0.816904575680383,NA,0.143506049737334,NA
44,0,24,1,13,0.561798440292478,NA,0.215692094061524,NA
44,0,24,1,14,0.70137757412158,NA,0.357627940922976,NA
44,0,24,1,15,0.688808290520683,NA,0.346327248960733,NA
44,0,24,1,16,NA,NA,NA,0.269193090498447
44,0,24,1,17,NA,NA,NA,0.105700073298067
44,0,24,1,18,NA,NA,NA,0.246997016482055
44,0,24,1,19,NA,NA,NA,0.126966459862888
45,0,21,-1,1,NA,0.352589338924736,NA,NA
45,0,21,-1,2,NA,0.110660293512046,NA,NA
45,0,21,-1,3,NA,0.177627210039645,NA,NA
45,0,21,-1,4,0.672791700810194,NA,0.343694796040654,NA
45,0,21,-1,5,0.7469525358174,NA,0.102797352895141,NA
45,0,21,-1,6,0.518027948681265,NA,0.044259137660265,NA
45,0,21,-1,7,0.564761113142595,NA,0.13932803273201,NA
45,0,21,-1,8,0.522835480165668,NA,0.0602952097542584,NA
45,0,21,-1,9,0.682560047600418,NA,0.256767199374735,NA
45,0,21,-1,10,0.809776283917017,NA,0.317167241405696,NA
45,0,21,-1,11,0.962318386998959,NA,0.339094941783696,NA
45,0,21,-1,12,0.504561515524983,NA,0.251725029665977,NA
45,0,21,-1,13,0.652406227309257,NA,0.0206785946153104,NA
45,0,21,-1,14,0.926438764086924,NA,0.274181464314461,NA
45,0,21,-1,15,0.852709078462794,NA,0.101532795932144,NA
45,0,21,-1,16,NA,NA,NA,0.26806636499241
45,0,21,-1,17,NA,NA,NA,0.265654539503157
45,0,21,-1,18,NA,NA,NA,0.111900278646499
45,0,21,-1,19,NA,NA,NA,0.315089615061879
46,0,20,1,1,NA,0.128291269019246,NA,NA
46,0,20,1,2,NA,0.398839996661991,NA,NA
46,0,20,1,3,NA,0.106907824799418,NA,NA
46,0,20,1,4,0.743288519093767,NA,0.000378216151148081,NA
46,0,20,1,5,0.58988332899753,NA,0.366262791957706,NA
46,0,20,1,6,0.913753957021981,NA,0.21044410802424,NA
46,0,20,1,7,0.511516504106112,NA,0.0805467075668275,NA
46,0,20,1,8,0.813678822130896,NA,0.235483436007053,NA
46,0,20,1,9,0.668036362854764,NA,0.23125047814101,NA
46,0,20,1,10,0.735113763250411,NA,0.265169263072312,NA
46,0,20,1,11,0.750234521692619,NA,0.187210221309215,NA
46,0,20,1,12,0.912074280669913,NA,0.10119502665475,NA
46,0,20,1,13,0.710169787635095,NA,0.325006564613432,NA
46,0,20,1,14,0.634558682097122,NA,0.323931915126741,NA
46,0,20,1,15,0.88704230368603,NA,0.0475022133439779,NA
46,0,20,1,16,NA,NA,NA,0.168364071007818
46,0,20,1,17,NA,NA,NA,0.327505869790912
46,0,20,1,18,NA,NA,NA,0.139870872255415
46,0,20,1,19,NA,NA,NA,0.299914242327213
47,0,22,0,1,NA,0.106891227513552,NA,NA
47,0,22,0,2,NA,0.169355295505375,NA,NA
47,0,22,0,3,NA,0.371105874236673,NA,NA
47,0,22,0,4,0.587140351184644,NA,0.023223836440593,NA
47,0,22,0,5,0.839730548672378,NA,0.205847438145429,NA
47,0,22,0,6,0.812781741376966,NA,0.0976592539809644,NA
47,0,22,0,7,0.795092921820469,NA,0.0380145628005266,NA
47,0,22,0,8,0.571153326891363,NA,0.38922542501241,NA
47,0,22,0,9,0.653750241501257,NA,0.358519846759737,NA
47,0,22,0,10,0.86948915279936,NA,0.078873666934669,NA
47,0,22,0,11,0.866349451942369,NA,0.0663790939375758,NA
47,0,22,0,12,0.846745725721121,NA,0.0389485192485154,NA
47,0,22,0,13,0.86371940607205,NA,0.164773928932846,NA
47,0,22,0,14,0.981511669931933,NA,0.00909836292266846,NA
47,0,22,0,15,0.640905904700048,NA,0.0430219407193363,NA
47,0,22,0,16,NA,NA,NA,0.181431363150477
47,0,22,0,17,NA,NA,NA,0.165852718986571
47,0,22,0,18,NA,NA,NA,0.276988018956035
47,0,22,0,19,NA,NA,NA,0.387205348815769
48,0,25,-1,1,NA,0.134421196673065,NA,NA
48,0,25,-1,2,NA,0.113709428440779,NA,NA
48,0,25,-1,3,NA,0.000464613270014524,NA,NA
48,0,25,-1,4,0.760501677519642,NA,0.218202981352806,NA
48,0,25,-1,5,0.960938210249878,NA,0.156797191407532,NA
48,0,25,-1,6,0.585394050111063,NA,0.27280280534178,NA
48,0,25,-1,7,0.82998681103345,NA,0.084777595102787,NA
48,0,25,-1,8,0.647347513237037,NA,0.32335050906986,NA
48,0,25,-1,9,0.738803027546965,NA,0.345687334146351,NA
48,0,25,-1,10,0.716633724281564,NA,0.0923308842815459,NA
48,0,25,-1,11,0.597478560637683,NA,0.0578024765476584,NA
